candidate_id,name,business_name,dba,full_premise_address,city,state,zip,permit_numbers,permit_count,classification,classification_reason,current_operating_status,operator_url,evidence_url,source_name,source_url,retrieval_date,exact_registry_reference,notes
ca-ttb-457969b6068d,Old State Bourbon,OLD STATE DISTILLING LLC,Old State Bourbon,"4400 ASHE RD STE 207, BAKERSFIELD, CA, 93313",BAKERSFIELD,CA,93313,CA-S-20463,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20463,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-45de727ce462,You & Yours Distilling Co,"YOU & YOURS DISTILLING COMPANY, LLC",You & Yours Distilling Co,"1495 G ST, SAN DIEGO, CA, 92101",SAN DIEGO,CA,92101,CA-S-20151,1,needs_review,"Official California ABC export has an exact-premise identity match, but the listed licence type does not independently establish spirits production.",unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20151; California ABC Daily Data Export: 00567260 (06),Automated exact premise plus owner/DBA-token match in official ABC export: Type 06 file 00567260 (YOU & YOURS DISTILLING COMPANY  LLC / YOU & YOURS DISTILLING CO.).
ca-ttb-4681b2f3d9e5,Dovecote Estate Winery,DOVECOTE LLC,Dovecote Estate Winery,"9229 ALISOS CANYON RD, LOS ALAMOS, CA, 93440",LOS ALAMOS,CA,93440,CA-S-20598,1,production_site,Official California ABC export shows a matching active brandy/distilled-spirits/craft-distiller licence at the TTB premise.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20598; California ABC Daily Data Export: 00583825 (02, 06, 74)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 02 file 00583825 (DOVECOTE  LLC / DOVECOTE ESTATE WINERY); Type 06 file 00583825 (DOVECOTE  LLC / DOVECOTE ESTATE WINERY); Type 74 file 00583825 (DOVECOTE  LLC / DOVECOTE ESTATE WINERY).
ca-ttb-4740c89c7381,MAVRIK NORTH AMERICA LLC,MAVRIK NORTH AMERICA LLC,,"345 TESCONI CIR, SANTA ROSA, CA, 95401",SANTA ROSA,CA,95401,CA-S-15106,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-15106,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-478ada75fc60,Raven Ranch Distillery,KMH ENTERPRISES LLC,Raven Ranch Distillery,"20111 306 AVE, EXETER, CA, 93221",EXETER,CA,93221,CA-S-20545,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20545,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-481b55cc674b,Sons & Dotters,SONS & DOTTERS LLC,Sons & Dotters,"4122 SORRENTO VALLEY BLVD STE 107, SAN DIEGO, CA, 92121",SAN DIEGO,CA,92121,CA-S-20485,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20485,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-4872ae6f1107,LA BORGATA,GERARDO DONATO IULIANO,LA BORGATA,"7539 PLEASANTS VALLEY RD, VACAVILLE, CA, 95688",VACAVILLE,CA,95688,CA-S-15086,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-15086,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-48744a7b4561,"HALL WINES, LLC","HALL WINES, LLC",,"401 ST. HELENA HWY, SAINT HELENA, CA, 94574",SAINT HELENA,CA,94574,CA-S-15135,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-15135,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-4888fb0abef9,South Bay Spirits,E&F ROBERTS DISTILLERIES INC.,South Bay Spirits,"695 QUINN AVE UNIT 2, SAN JOSE, CA, 95112",SAN JOSE,CA,95112,CA-S-20126,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20126,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-4928f20fc35a,JEPSON VINEYARDS,"STONECUSHION, INC.",JEPSON VINEYARDS,"10400 S HIGHWAY 101, HOPLAND, CA, 95449",HOPLAND,CA,95449,CA-S-15077,1,production_site,Official California ABC export shows a matching active brandy/distilled-spirits/craft-distiller licence at the TTB premise.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-15077; California ABC Daily Data Export: 00475034 (02, 03, 06)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 02 file 00475034 (STONECUSHION  INC. / JEPSON VINEYARDS); Type 03 file 00475034 (STONECUSHION  INC. / JEPSON VINEYARDS); Type 06 file 00475034 (STONECUSHION  INC. / JEPSON VINEYARDS).
ca-ttb-4960e4e98ad8,MARIAN FARMS,"MARIAN TRADING, LTD.",MARIAN FARMS,"2305 N ROLINDA AVE, FRESNO, CA, 93722",FRESNO,CA,93722,CA-S-15009,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-15009,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-4aa31e21f55c,HALTER WINERY,HALTER WINERY LLC,HALTER WINERY,"8910 ADELAIDA RD, PASO ROBLES, CA, 93446",PASO ROBLES,CA,93446,CA-S-15007,1,production_site,Official California ABC export shows a matching active brandy/distilled-spirits/craft-distiller licence at the TTB premise.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-15007; California ABC Daily Data Export: 00388245 (02, 04, 06, 09)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 04 file 00388245 (HALTER WINERY LLC / HALTER RANCH VINEYARD); Type 06 file 00388245 (HALTER WINERY LLC / HALTER RANCH VINEYARD); Type 02 file 00388245 (HALTER WINERY LLC / HALTER RANCH VINEYARD); Type 09 file 00388245 (HALTER WINERY LLC / HALTER RANCH VINEYARD).
ca-ttb-4bc0b621f9d1,OLD TAVERN DISTILLERY LLC,OLD TAVERN DISTILLERY LLC,,"3443 RAMONA AVE STE 27A, SACRAMENTO, CA, 95826",SACRAMENTO,CA,95826,CA-S-20118,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20118,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-4c116fa91244,Hawk Feather WInery,"HAWK FEATHER WINERY, LLC",Hawk Feather WInery,"22875 MCCOURTNEY RD, GRASS VALLEY, CA, 95949",GRASS VALLEY,CA,95949,CA-S-20280,1,production_site,Official California ABC export shows a matching active brandy/distilled-spirits/craft-distiller licence at the TTB premise.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20280; California ABC Daily Data Export: 00603524 (02, 03, 06)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 02 file 00603524 (HAWK FEATHER WINERY  LLC / HAWK FEATHER WINERY); Type 03 file 00603524 (HAWK FEATHER WINERY  LLC / HAWK FEATHER WINERY); Type 06 file 00603524 (HAWK FEATHER WINERY  LLC / HAWK FEATHER WINERY).
ca-ttb-4c1176eb89df,SOLOMON TOURNOUR CO.,CHRISTOPHER G. SOLOMON & GILDO TOURNOUR,SOLOMON TOURNOUR CO.,"5900 CENTRAL AVE, CALPELLA, CA, 95418",CALPELLA,CA,95418,CA-S-355,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-355,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-4c3546399794,"ANHEUSER-BUSCH, LLC","ANHEUSER-BUSCH, LLC",,"15800 ROSCOE BLVD, LOS ANGELES, CA, 91406",LOS ANGELES,CA,91406,CA-S-20304,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20304,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-4c385dfdbabe,Phantom Ales,"OC CUSTOM WINE, INC.",Phantom Ales,"1211 N LAS BRISAS ST, ANAHEIM, CA, 92806",ANAHEIM,CA,92806,CA-S-20405,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20405,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-4c508626b4f9,"CONSTELLATION BRANDS U.S. OPERATIONS, INC.","CONSTELLATION BRANDS U.S. OPERATIONS, INC.",,"5950 E WOODBRIDGE RD R&D LAB, ACAMPO, CA, 95220",ACAMPO,CA,95220,CA-S-20375,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20375,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-4d873c6282eb,SNR PERFORMANCE LLC,SNR PERFORMANCE LLC,,"647 HIGUERA ST, SAN LUIS OBISPO, CA, 93401",SAN LUIS OBISPO,CA,93401,CA-S-20558,1,production_site,Official California ABC export shows a matching active brandy/distilled-spirits/craft-distiller licence at the TTB premise.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20558; California ABC Daily Data Export: 00667120 (06, 74)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 06 file 00667120 (SNR PERFORMANCE LLC / BA START); Type 74 file 00667120 (SNR PERFORMANCE LLC / BA START).
ca-ttb-4dbff402c768,The Dancing Fox Winery & Brewery,"THE DANCING FOX WINERY & BREWERY, INC.",The Dancing Fox Winery & Brewery,"203 S SCHOOL ST, LODI, CA, 95240",LODI,CA,95240,CA-S-20247,1,production_site,Official California ABC export shows a matching active brandy/distilled-spirits/craft-distiller licence at the TTB premise.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20247; California ABC Daily Data Export: 00467115 (02, 06, 74, 81)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 02 file 00467115 (THE DANCING FOX WINERY & BREWERY  INC / DANCING FOX WINERY & BREWERY THE); Type 06 file 00467115 (THE DANCING FOX WINERY & BREWERY  INC / DANCING FOX WINERY & BREWERY THE); Type 74 file 00467115 (THE DANCING FOX WINERY & BREWERY  INC / DANCING FOX WINERY & BREWERY THE); Type 81 file 00467115 (THE DANCING FOX WINERY & BREWERY  INC / DANCING FOX WINERY & BREWERY THE).
ca-ttb-4dd0d6f2b1c1,Bear River Distillery,"BEAR RIVER WINERY, LLC",Bear River Distillery,"2751 COMBIE RD, MEADOW VISTA, CA, 95722",MEADOW VISTA,CA,95722,CA-S-20145,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20145,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-4e5d9577470e,"BIG BRANDS CA, LLC","BIG BRANDS CA, LLC",,"8250 INDUSTRIAL AVE, ROSEVILLE, CA, 95678",ROSEVILLE,CA,95678,CA-S-20541,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20541,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
